,idMin,recurso,cantidad,unidades
2462,min2463,ORO,414972.0,GRAMOS
2463,min2464,ORO,494984.0,GRAMOS
2464,min2465,ORO,297057.0,GRAMOS
2465,min2466,ORO,372010.0,GRAMOS
2466,min2467,ORO,674408.0,GRAMOS
2467,min2468,ORO,858602.0,GRAMOS
2468,min2469,ORO,2135463.0,GRAMOS
2469,min2470,ORO,2866958.0,GRAMOS
2470,min2471,ORO,599097.0,GRAMOS
2471,min2472,RECEBO,3992.0,METROS CUBICOS
2472,min2473,RECEBO,108057.0,METROS CUBICOS
2473,min2474,RECEBO,13350.0,METROS CUBICOS
