,id,nombre,departamento,anio,idMin,idEdu,idDem,idVio
4695,concepcion-santander-2013,concepcion,santander,2013,min4696,edu4696,dem2590,vio1223
4696,concepcion-santander-2014,concepcion,santander,2014,min4697,edu4697,dem3063,vio1574
4697,concepcion-santander-2015,concepcion,santander,2015,min4698,edu4698,dem3532,vio2165
4698,contratacion-santander-2021,contratacion,santander,2021,min4699,edu4699,dem1266,0
4699,contratacion-santander-2020,contratacion,santander,2020,min4700,edu4700,dem856,0
4700,contratacion-santander-2017,contratacion,santander,2017,min4701,edu4701,dem1741,vio331
4701,contratacion-santander-2018,contratacion,santander,2018,min4702,edu4702,dem13,vio3026
4702,contratacion-santander-2019,contratacion,santander,2019,min4703,edu4703,dem478,0
4703,contratacion-santander-2016,contratacion,santander,2016,min4704,edu4704,dem4010,vio2514
4704,contratacion-santander-2014,contratacion,santander,2014,min4705,edu4705,dem3064,vio1575
4705,contratacion-santander-2015,contratacion,santander,2015,min4706,edu4706,dem3531,vio2164
4706,coromoro-santander-2019,coromoro,santander,2019,min4707,edu4707,dem477,0
4707,coromoro-santander-2018,coromoro,santander,2018,min4708,edu4708,dem14,vio3027
4708,coromoro-santander-2015,coromoro,santander,2015,min4709,edu4709,dem3530,vio2163
4709,coromoro-santander-2016,coromoro,santander,2016,min4710,edu4710,dem4011,vio2515
4710,curiti-santander-2013,curiti,santander,2013,min4711,edu4711,dem2589,vio1222
4711,curiti-santander-2015,curiti,santander,2015,min4712,edu4712,dem3529,vio2162
4712,curiti-santander-2016,curiti,santander,2016,min4713,edu4713,dem4012,vio2516
4713,curiti-santander-2017,curiti,santander,2017,min4714,edu4714,dem1742,vio332
4714,curiti-santander-2018,curiti,santander,2018,min4715,edu4715,dem15,vio3028
4715,curiti-santander-2019,curiti,santander,2019,min4716,edu4716,dem476,0
4716,curiti-santander-2020,curiti,santander,2020,min4717,edu4717,dem857,0
4717,curiti-santander-2021,curiti,santander,2021,min4718,edu4718,dem1265,0
4718,curiti-santander-2012,curiti,santander,2012,min4719,edu4719,dem2153,vio666
4719,curiti-santander-2014,curiti,santander,2014,min4720,edu4720,dem3065,vio1576
4720,el carmen de chucuri-santander-2012,el carmen de chucuri,santander,2012,min4721,edu4721,dem2154,vio667
4721,el carmen de chucuri-santander-2013,el carmen de chucuri,santander,2013,min4722,edu4722,dem2588,vio1221
4722,el carmen de chucuri-santander-2014,el carmen de chucuri,santander,2014,min4723,edu4723,dem3066,vio1577
4723,el carmen de chucuri-santander-2017,el carmen de chucuri,santander,2017,min4724,edu4724,dem1743,vio333
4724,el carmen de chucuri-santander-2018,el carmen de chucuri,santander,2018,min4725,edu4725,dem16,vio3029
4725,el carmen de chucuri-santander-2019,el carmen de chucuri,santander,2019,min4726,edu4726,dem475,0
4726,el carmen de chucuri-santander-2020,el carmen de chucuri,santander,2020,min4727,edu4727,dem858,0
4727,el carmen de chucuri-santander-2021,el carmen de chucuri,santander,2021,min4728,edu4728,dem1264,0
4728,el carmen de chucuri-santander-2016,el carmen de chucuri,santander,2016,min4729,edu4729,dem4013,vio2517
4729,el carmen de chucuri-santander-2015,el carmen de chucuri,santander,2015,min4730,edu4730,dem3528,vio2161
4730,san jose-caldas-2014,san jose,caldas,2014,min4731,edu4731,dem2989,vio1549
4731,el playon-santander-2014,el playon,santander,2014,min4732,edu4732,dem3067,vio1578
4732,el playon-santander-2015,el playon,santander,2015,min4733,edu4733,dem3527,vio2160
4733,el playon-santander-2013,el playon,santander,2013,min4734,edu4734,dem2587,vio1220
4734,el playon-santander-2016,el playon,santander,2016,min4735,edu4735,dem4014,vio2518
4735,enciso-santander-2012,enciso,santander,2012,min4736,edu4736,dem2155,vio668
4736,enciso-santander-2013,enciso,santander,2013,min4737,edu4737,dem2586,vio1219
4737,enciso-santander-2014,enciso,santander,2014,min4738,edu4738,dem3068,vio1579
4738,enciso-santander-2015,enciso,santander,2015,min4739,edu4739,dem3526,vio2159
4739,enciso-santander-2016,enciso,santander,2016,min4740,edu4740,dem4015,vio2519
4740,enciso-santander-2018,enciso,santander,2018,min4741,edu4741,dem17,vio3030
4741,enciso-santander-2019,enciso,santander,2019,min4742,edu4742,dem474,0
4742,enciso-santander-2020,enciso,santander,2020,min4743,edu4743,dem859,0
4743,enciso-santander-2021,enciso,santander,2021,min4744,edu4744,dem1263,0
4744,floridablanca-santander-2017,floridablanca,santander,2017,min4745,edu4745,dem1744,vio334
4745,floridablanca-santander-2018,floridablanca,santander,2018,min4746,edu4746,dem18,vio3031
4746,floridablanca-santander-2016,floridablanca,santander,2016,min4747,edu4747,dem4016,vio2520
4747,floridablanca-santander-2013,floridablanca,santander,2013,min4748,edu4748,dem2585,vio1218
4748,floridablanca-santander-2014,floridablanca,santander,2014,min4749,edu4749,dem3069,vio1580
4749,floridablanca-santander-2015,floridablanca,santander,2015,min4750,edu4750,dem3525,vio2158
4750,floridablanca-santander-2012,floridablanca,santander,2012,min4751,edu4751,dem2156,vio669
4751,gambita-santander-2014,gambita,santander,2014,min4752,edu4752,dem3070,vio1581
4752,gambita-santander-2013,gambita,santander,2013,min4753,edu4753,dem2584,vio1217
4753,gambita-santander-2018,gambita,santander,2018,min4754,edu4754,dem19,vio3032
4754,gambita-santander-2019,gambita,santander,2019,min4755,edu4755,dem473,0
4755,gambita-santander-2020,gambita,santander,2020,min4756,edu4756,dem860,0
4756,gambita-santander-2016,gambita,santander,2016,min4757,edu4757,dem4017,vio2521
4757,gambita-santander-2015,gambita,santander,2015,min4758,edu4758,dem3524,vio2157
4758,gambita-santander-2017,gambita,santander,2017,min4759,edu4759,dem1745,vio335
4759,giron-santander-2017,giron,santander,2017,min4760,edu4760,dem1746,vio336
4760,giron-santander-2016,giron,santander,2016,min4761,edu4761,dem4018,vio2522
4761,giron-santander-2015,giron,santander,2015,min4762,edu4762,dem3523,vio2156
4762,giron-santander-2018,giron,santander,2018,min4763,edu4763,dem20,vio3033
4763,giron-santander-2019,giron,santander,2019,min4764,edu4764,dem472,0
4764,giron-santander-2020,giron,santander,2020,min4765,edu4765,dem861,0
4765,giron-santander-2021,giron,santander,2021,min4766,edu4766,dem1262,0
4766,giron-santander-2013,giron,santander,2013,min4767,edu4767,dem2583,vio1216
4767,giron-santander-2014,giron,santander,2014,min4768,edu4768,dem3071,vio1582
4768,giron-santander-2012,giron,santander,2012,min4769,edu4769,dem2157,vio670
4769,guaca-santander-2016,guaca,santander,2016,min4770,edu4770,dem4019,vio2523
4770,guaca-santander-2019,guaca,santander,2019,min4771,edu4771,dem471,0
4771,guaca-santander-2018,guaca,santander,2018,min4772,edu4772,dem21,vio3034
4772,guaca-santander-2014,guaca,santander,2014,min4773,edu4773,dem3072,vio1583
4773,guaca-santander-2015,guaca,santander,2015,min4774,edu4774,dem3522,vio2155
4774,guadalupe-santander-2013,guadalupe,santander,2013,min4775,edu4775,dem2582,vio1215
4775,guadalupe-santander-2014,guadalupe,santander,2014,min4776,edu4776,dem3073,vio1584
4776,guavata-santander-2013,guavata,santander,2013,min4777,edu4777,dem2581,vio1214
4777,guavata-santander-2012,guavata,santander,2012,min4778,edu4778,dem2158,vio671
4778,la belleza-santander-2013,la belleza,santander,2013,min4779,edu4779,dem2580,vio1213
4779,la belleza-santander-2012,la belleza,santander,2012,min4780,edu4780,dem2159,vio672
4780,la belleza-santander-2020,la belleza,santander,2020,min4781,edu4781,dem862,0
4781,la belleza-santander-2014,la belleza,santander,2014,min4782,edu4782,dem3074,vio1585
4782,la belleza-santander-2015,la belleza,santander,2015,min4783,edu4783,dem3521,vio2154
4783,landazuri-santander-2019,landazuri,santander,2019,min4784,edu4784,dem470,0
4784,landazuri-santander-2012,landazuri,santander,2012,min4785,edu4785,dem2160,vio673
4785,landazuri-santander-2013,landazuri,santander,2013,min4786,edu4786,dem2579,vio1212
4786,landazuri-santander-2014,landazuri,santander,2014,min4787,edu4787,dem3075,vio1586
4787,landazuri-santander-2015,landazuri,santander,2015,min4788,edu4788,dem3520,vio2153
4788,landazuri-santander-2016,landazuri,santander,2016,min4789,edu4789,dem4020,vio2524
4789,landazuri-santander-2017,landazuri,santander,2017,min4790,edu4790,dem1747,vio337
4790,landazuri-santander-2018,landazuri,santander,2018,min4791,edu4791,dem22,vio3035
4791,landazuri-santander-2020,landazuri,santander,2020,min4792,edu4792,dem863,0
4792,landazuri-santander-2021,landazuri,santander,2021,min4793,edu4793,dem1261,0
4793,la paz-santander-2013,la paz,santander,2013,min4794,edu4794,dem2578,vio1211
4794,la paz-santander-2017,la paz,santander,2017,min4795,edu4795,dem1748,vio338
4795,la paz-santander-2018,la paz,santander,2018,min4796,edu4796,dem23,vio3036
4796,la paz-santander-2020,la paz,santander,2020,min4797,edu4797,dem864,0
4797,la paz-santander-2021,la paz,santander,2021,min4798,edu4798,dem1260,0
4798,la paz-santander-2019,la paz,santander,2019,min4799,edu4799,dem469,0
4799,la paz-santander-2012,la paz,santander,2012,min4800,edu4800,dem2161,vio674
4800,la paz-santander-2014,la paz,santander,2014,min4801,edu4801,dem3076,vio1587
4801,la paz-santander-2015,la paz,santander,2015,min4802,edu4802,dem3519,vio2152
4802,la paz-santander-2016,la paz,santander,2016,min4803,edu4803,dem4021,vio2525
4803,lebrija-santander-2012,lebrija,santander,2012,min4804,edu4804,dem2162,vio675
4804,lebrija-santander-2016,lebrija,santander,2016,min4805,edu4805,dem4022,vio2526
4805,los santos-santander-2012,los santos,santander,2012,min4806,edu4806,dem2163,vio676
4806,los santos-santander-2016,los santos,santander,2016,min4807,edu4807,dem4023,vio2527
4807,los santos-santander-2017,los santos,santander,2017,min4808,edu4808,dem1749,vio339
4808,los santos-santander-2014,los santos,santander,2014,min4809,edu4809,dem3077,vio1588
4809,los santos-santander-2015,los santos,santander,2015,min4810,edu4810,dem3518,vio2151
4810,los santos-santander-2013,los santos,santander,2013,min4811,edu4811,dem2577,vio1210
4811,los santos-santander-2018,los santos,santander,2018,min4812,edu4812,dem24,vio3037
4812,los santos-santander-2019,los santos,santander,2019,min4813,edu4813,dem468,0
4813,los santos-santander-2020,los santos,santander,2020,min4814,edu4814,dem865,0
4814,los santos-santander-2021,los santos,santander,2021,min4815,edu4815,dem1259,0
4815,macaravita-santander-2017,macaravita,santander,2017,min4816,edu4816,dem1750,vio340
4816,malaga-santander-2020,malaga,santander,2020,min4817,edu4817,dem866,0
4817,malaga-santander-2019,malaga,santander,2019,min4818,edu4818,dem467,0
4818,malaga-santander-2021,malaga,santander,2021,min4819,edu4819,dem1258,0
4819,malaga-santander-2018,malaga,santander,2018,min4820,edu4820,dem25,vio3038
4820,malaga-santander-2012,malaga,santander,2012,min4821,edu4821,dem2164,vio677
4821,malaga-santander-2013,malaga,santander,2013,min4822,edu4822,dem2576,vio1209
4822,malaga-santander-2014,malaga,santander,2014,min4823,edu4823,dem3078,vio1589
4823,malaga-santander-2015,malaga,santander,2015,min4824,edu4824,dem3517,vio2150
4824,malaga-santander-2016,malaga,santander,2016,min4825,edu4825,dem4024,vio2528
4825,malaga-santander-2017,malaga,santander,2017,min4826,edu4826,dem1751,vio341
4826,matanza-santander-2019,matanza,santander,2019,min4827,edu4827,dem466,0
4827,matanza-santander-2013,matanza,santander,2013,min4828,edu4828,dem2575,vio1208
4828,matanza-santander-2014,matanza,santander,2014,min4829,edu4829,dem3079,vio1590
4829,matanza-santander-2015,matanza,santander,2015,min4830,edu4830,dem3516,vio2149
4830,matanza-santander-2016,matanza,santander,2016,min4831,edu4831,dem4025,vio2529
4831,matanza-santander-2020,matanza,santander,2020,min4832,edu4832,dem867,0
4832,matanza-santander-2017,matanza,santander,2017,min4833,edu4833,dem1752,vio342
4833,matanza-santander-2018,matanza,santander,2018,min4834,edu4834,dem26,vio3039
4834,matanza-santander-2021,matanza,santander,2021,min4835,edu4835,dem1257,0
4835,mogotes-santander-2016,mogotes,santander,2016,min4836,edu4836,dem4026,vio2530
4836,mogotes-santander-2017,mogotes,santander,2017,min4837,edu4837,dem1753,vio343
4837,mogotes-santander-2018,mogotes,santander,2018,min4838,edu4838,dem27,vio3040
4838,mogotes-santander-2021,mogotes,santander,2021,min4839,edu4839,dem1256,0
4839,mogotes-santander-2019,mogotes,santander,2019,min4840,edu4840,dem465,0
4840,mogotes-santander-2015,mogotes,santander,2015,min4841,edu4841,dem3515,vio2148
4841,mogotes-santander-2020,mogotes,santander,2020,min4842,edu4842,dem868,0
4842,mogotes-santander-2013,mogotes,santander,2013,min4843,edu4843,dem2574,vio1207
4843,mogotes-santander-2014,mogotes,santander,2014,min4844,edu4844,dem3080,vio1591
4844,molagavita-santander-2020,molagavita,santander,2020,min4845,edu4845,dem869,0
4845,molagavita-santander-2012,molagavita,santander,2012,min4846,edu4846,dem2165,vio678
4846,molagavita-santander-2013,molagavita,santander,2013,min4847,edu4847,dem2573,vio1206
4847,molagavita-santander-2014,molagavita,santander,2014,min4848,edu4848,dem3081,vio1592
4848,molagavita-santander-2015,molagavita,santander,2015,min4849,edu4849,dem3514,vio2147
4849,molagavita-santander-2016,molagavita,santander,2016,min4850,edu4850,dem4027,vio2531
4850,ocamonte-santander-2015,ocamonte,santander,2015,min4851,edu4851,dem3513,vio2146
4851,ocamonte-santander-2016,ocamonte,santander,2016,min4852,edu4852,dem4028,vio2532
4852,oiba-santander-2013,oiba,santander,2013,min4853,edu4853,dem2572,vio1205
4853,oiba-santander-2014,oiba,santander,2014,min4854,edu4854,dem3082,vio1593
4854,oiba-santander-2015,oiba,santander,2015,min4855,edu4855,dem3512,vio2145
4855,oiba-santander-2016,oiba,santander,2016,min4856,edu4856,dem4029,vio2533
4856,oiba-santander-2019,oiba,santander,2019,min4857,edu4857,dem464,0
4857,oiba-santander-2020,oiba,santander,2020,min4858,edu4858,dem870,0
4858,oiba-santander-2017,oiba,santander,2017,min4859,edu4859,dem1754,vio344
4859,oiba-santander-2012,oiba,santander,2012,min4860,edu4860,dem2166,vio679
4860,oiba-santander-2018,oiba,santander,2018,min4861,edu4861,dem28,vio3041
4861,oiba-santander-2021,oiba,santander,2021,min4862,edu4862,dem1255,0
4862,paramo-santander-2014,paramo,santander,2014,min4863,edu4863,dem3083,vio1594
4863,paramo-santander-2015,paramo,santander,2015,min4864,edu4864,dem3511,vio2144
4864,paramo-santander-2013,paramo,santander,2013,min4865,edu4865,dem2571,vio1204
4865,paramo-santander-2020,paramo,santander,2020,min4866,edu4866,dem871,0
4866,paramo-santander-2019,paramo,santander,2019,min4867,edu4867,dem463,0
4867,piedecuesta-santander-2017,piedecuesta,santander,2017,min4868,edu4868,dem1755,vio345
4868,piedecuesta-santander-2018,piedecuesta,santander,2018,min4869,edu4869,dem29,vio3042
4869,piedecuesta-santander-2019,piedecuesta,santander,2019,min4870,edu4870,dem462,0
4870,piedecuesta-santander-2020,piedecuesta,santander,2020,min4871,edu4871,dem872,0
4871,piedecuesta-santander-2021,piedecuesta,santander,2021,min4872,edu4872,dem1254,0
4872,piedecuesta-santander-2016,piedecuesta,santander,2016,min4873,edu4873,dem4030,vio2534
4873,piedecuesta-santander-2015,piedecuesta,santander,2015,min4874,edu4874,dem3510,vio2143
4874,piedecuesta-santander-2013,piedecuesta,santander,2013,min4875,edu4875,dem2570,vio1203
4875,piedecuesta-santander-2014,piedecuesta,santander,2014,min4876,edu4876,dem3084,vio1595
4876,piedecuesta-santander-2012,piedecuesta,santander,2012,min4877,edu4877,dem2167,vio680
4877,pinchote-santander-2013,pinchote,santander,2013,min4878,edu4878,dem2569,vio1202
4878,pinchote-santander-2015,pinchote,santander,2015,min4879,edu4879,dem3509,vio2142
4879,pinchote-santander-2016,pinchote,santander,2016,min4880,edu4880,dem4031,vio2535
4880,pinchote-santander-2017,pinchote,santander,2017,min4881,edu4881,dem1756,vio346
4881,pinchote-santander-2018,pinchote,santander,2018,min4882,edu4882,dem30,vio3043
4882,pinchote-santander-2019,pinchote,santander,2019,min4883,edu4883,dem461,0
4883,pinchote-santander-2020,pinchote,santander,2020,min4884,edu4884,dem873,0
4884,pinchote-santander-2021,pinchote,santander,2021,min4885,edu4885,dem1253,0
4885,pinchote-santander-2012,pinchote,santander,2012,min4886,edu4886,dem2168,vio681
4886,pinchote-santander-2014,pinchote,santander,2014,min4887,edu4887,dem3085,vio1596
4887,puerto wilches-santander-2015,puerto wilches,santander,2015,min4888,edu4888,dem3508,vio2141
4888,puerto wilches-santander-2014,puerto wilches,santander,2014,min4889,edu4889,dem3086,vio1597
4889,rionegro-santander-2013,rionegro,santander,2013,min4890,edu4890,dem2568,vio1201
4890,rionegro-santander-2017,rionegro,santander,2017,min4891,edu4891,dem1757,vio347
4891,rionegro-santander-2018,rionegro,santander,2018,min4892,edu4892,dem31,vio3044
4892,rionegro-santander-2019,rionegro,santander,2019,min4893,edu4893,dem460,0
4893,rionegro-santander-2015,rionegro,santander,2015,min4894,edu4894,dem3507,vio2140
4894,rionegro-santander-2016,rionegro,santander,2016,min4895,edu4895,dem4032,vio2536
4895,rionegro-santander-2020,rionegro,santander,2020,min4896,edu4896,dem874,0
4896,rionegro-santander-2014,rionegro,santander,2014,min4897,edu4897,dem3087,vio1598
4897,florida-valle del cauca-2021,florida,valle del cauca,2021,min4898,edu4898,dem1426,0
4898,sabana de torres-santander-2012,sabana de torres,santander,2012,min4899,edu4899,dem2169,vio682
4899,sabana de torres-santander-2013,sabana de torres,santander,2013,min4900,edu4900,dem2567,vio1200
4900,sabana de torres-santander-2017,sabana de torres,santander,2017,min4901,edu4901,dem1758,vio348
4901,sabana de torres-santander-2018,sabana de torres,santander,2018,min4902,edu4902,dem32,vio3045
4902,sabana de torres-santander-2019,sabana de torres,santander,2019,min4903,edu4903,dem459,0
4903,sabana de torres-santander-2020,sabana de torres,santander,2020,min4904,edu4904,dem875,0
4904,sabana de torres-santander-2014,sabana de torres,santander,2014,min4905,edu4905,dem3088,vio1599
4905,sabana de torres-santander-2015,sabana de torres,santander,2015,min4906,edu4906,dem3506,vio2139
4906,sabana de torres-santander-2016,sabana de torres,santander,2016,min4907,edu4907,dem4033,vio2537
4907,sabana de torres-santander-2021,sabana de torres,santander,2021,min4908,edu4908,dem1252,0
4908,san andres-santander-2014,san andres,santander,2014,min4909,edu4909,dem3089,vio1600
4909,san andres-santander-2015,san andres,santander,2015,min4910,edu4910,dem3505,vio2138
4910,san gil-santander-2013,san gil,santander,2013,min4911,edu4911,dem2566,vio1199
4911,san gil-santander-2012,san gil,santander,2012,min4912,edu4912,dem2170,vio683
